playerCard1,playerCard2,playerCard3,playerCard4,playerCard5,dealerCard1,dealerCard2,dealerCard3,dealerCard4,dealerCard5,playerHandSum,dealerHandSum,decision,cardsLeft,count,result
5,3,10,0,0,2,7,8,0,0,18,17,0,267,6,Win
4,7,10,0,0,11,9,0,0,0,21,20,0,262,5,Win
5,8,10,0,0,8,3,10,0,0,23,21,0,256,5,Loss
5,10,4,0,0,6,10,9,0,0,19,25,0,250,6,Win
9,2,6,0,0,4,8,10,0,0,17,22,0,244,8,Win
10,10,5,0,0,10,10,0,0,0,25,20,0,239,5,Loss
6,5,6,0,0,5,6,10,0,0,17,21,0,233,9,Loss
9,1,8,0,0,4,11,2,0,0,18,17,0,227,9,Win
7,5,2,0,0,5,8,10,0,0,14,23,0,221,11,Win
2,9,7,0,0,4,4,11,0,0,18,19,0,215,13,Loss
10,7,6,0,0,10,11,0,0,0,23,21,0,210,11,Loss
10,1,2,0,0,8,3,5,6,0,13,22,0,203,13,Win
3,10,8,0,0,1,11,5,0,0,21,17,0,410,-1,Win
7,10,8,0,0,8,10,0,0,0,25,18,0,405,-3,Loss
6,8,10,0,0,1,1,10,10,0,24,22,0,398,-7,Loss
9,10,10,0,0,1,11,8,0,0,29,20,0,392,-11,Loss
2,10,7,0,0,10,5,8,0,0,19,23,0,386,-11,Win
2,9,5,0,0,2,7,8,0,0,16,17,0,380,-8,Loss
4,2,2,0,0,10,7,0,0,0,8,17,0,375,-6,Loss
7,2,5,0,0,5,8,4,0,0,14,17,0,369,-2,Loss
3,10,4,0,0,7,2,10,0,0,17,19,0,363,-1,Loss
1,10,10,0,0,8,4,10,0,0,21,22,0,357,-4,Win
7,9,8,0,0,10,10,0,0,0,24,20,0,352,-6,Loss
10,7,1,0,0,10,10,0,0,0,18,20,0,347,-10,Loss
10,6,10,0,0,6,6,3,10,0,26,25,0,340,-9,Loss
9,7,7,0,0,9,10,0,0,0,23,19,0,335,-10,Loss
3,2,10,0,0,5,2,6,10,0,15,23,0,328,-7,Win
5,5,11,0,0,5,10,8,0,0,21,23,0,322,-6,Win
11,6,4,0,0,10,4,10,0,0,21,24,0,316,-6,Win
3,3,10,0,0,10,9,0,0,0,16,19,0,311,-6,Loss
10,5,10,0,0,6,9,7,0,0,25,22,0,305,-6,Loss
11,4,6,0,0,8,11,0,0,0,21,19,0,300,-6,Win
10,8,10,0,0,6,2,3,7,0,28,18,0,293,-5,Loss
1,5,10,0,0,10,11,0,0,0,16,21,0,288,-8,Loss
9,7,10,0,0,8,10,0,0,0,26,18,0,283,-10,Loss
10,10,2,0,0,10,7,0,0,0,22,17,0,278,-12,Loss
4,10,6,0,0,11,9,0,0,0,20,20,0,273,-12,Push
10,5,10,0,0,6,8,2,2,0,25,18,0,266,-10,Loss
8,7,10,0,0,10,9,0,0,0,25,19,0,261,-12,Loss
9,7,2,0,0,5,4,10,0,0,18,19,0,255,-10,Loss
10,6,10,0,0,8,10,0,0,0,26,18,0,250,-12,Loss
6,3,3,0,0,8,3,10,0,0,12,21,0,244,-9,Loss
1,10,6,0,0,10,3,8,0,0,17,21,0,238,-10,Loss
10,10,8,0,0,2,8,6,6,0,28,22,0,231,-9,Loss
5,7,10,0,0,10,3,10,0,0,22,23,0,225,-10,Loss
7,4,4,0,0,10,2,7,0,0,15,19,0,219,-8,Loss
3,6,3,0,0,10,3,10,0,0,12,23,0,213,-6,Win
8,10,10,0,0,8,7,1,9,0,28,25,0,206,-9,Loss
10,4,2,0,0,7,10,0,0,0,16,17,0,411,0,Loss
8,2,10,0,0,5,10,5,0,0,20,20,0,405,1,Push
3,2,10,0,0,10,10,0,0,0,15,20,0,400,0,Loss
9,9,6,0,0,6,10,5,0,0,24,21,0,394,2,Loss
1,10,2,0,0,7,8,10,0,0,13,25,0,388,0,Win
7,10,8,0,0,10,11,0,0,0,25,21,0,383,-3,Loss
3,4,11,0,0,10,10,0,0,0,18,20,0,378,-4,Loss
2,1,10,0,0,11,2,6,0,0,13,19,0,372,-4,Loss
1,4,10,0,0,7,5,10,0,0,15,22,0,366,-5,Win
2,10,10,0,0,5,6,9,0,0,22,20,0,360,-4,Loss
8,10,3,0,0,10,6,9,0,0,21,25,0,354,-4,Win
1,9,6,0,0,2,3,11,2,0,16,18,0,347,-2,Loss
10,3,8,0,0,7,10,0,0,0,21,17,0,342,-3,Win
5,10,5,0,0,7,10,0,0,0,20,17,0,337,-3,Win
2,5,8,0,0,10,3,10,0,0,15,23,0,331,-2,Win
8,10,10,0,0,6,10,5,0,0,28,21,0,325,-3,Loss
10,8,10,0,0,5,9,3,0,0,28,17,0,319,-3,Loss
7,8,4,0,0,7,6,8,0,0,19,21,0,313,-1,Loss
10,1,9,0,0,7,2,5,10,0,20,24,0,306,-2,Win
4,3,10,0,0,6,7,10,0,0,17,23,0,300,-1,Win
10,10,3,0,0,5,7,10,0,0,23,22,0,294,-2,Loss
6,2,5,0,0,2,8,3,7,0,13,20,0,287,3,Loss
9,5,10,0,0,4,10,9,0,0,24,23,0,281,3,Loss
10,10,2,0,0,4,2,11,0,0,22,17,0,275,3,Loss
7,4,5,0,0,4,5,4,7,0,16,20,0,268,8,Loss
3,10,9,0,0,9,11,0,0,0,22,20,0,263,7,Loss
10,4,8,0,0,8,7,2,0,0,22,17,0,257,8,Loss
10,10,10,0,0,10,6,8,0,0,30,24,0,251,5,Loss
9,6,9,0,0,2,11,5,0,0,24,18,0,245,7,Loss
8,3,6,0,0,3,5,10,0,0,17,18,0,239,10,Loss
3,11,3,0,0,2,10,1,1,3,17,17,0,231,10,Push
10,8,10,0,0,10,10,0,0,0,28,20,0,226,6,Loss
10,5,3,0,0,6,2,10,0,0,18,18,0,220,8,Push
5,8,5,0,0,2,2,6,10,0,18,20,0,213,12,Loss
2,6,6,0,0,9,7,8,0,0,14,24,0,207,15,Win
9,9,10,0,0,10,3,10,0,0,28,23,0,410,-2,Loss
7,6,8,0,0,9,8,0,0,0,21,17,0,405,-1,Win
1,5,9,0,0,9,11,0,0,0,15,20,0,400,-2,Loss
3,10,4,0,0,2,4,10,1,0,17,17,0,393,-1,Push
9,9,6,0,0,10,10,0,0,0,24,20,0,388,-2,Loss
2,6,10,0,0,2,10,2,9,0,18,23,0,381,0,Win
9,4,2,0,0,10,11,0,0,0,15,21,0,376,0,Loss
10,10,9,0,0,10,10,0,0,0,29,20,0,371,-4,Loss
5,10,7,0,0,7,10,0,0,0,22,17,0,366,-5,Loss
6,2,6,0,0,4,8,10,0,0,14,22,0,360,-2,Win
8,9,5,0,0,7,10,0,0,0,22,17,0,355,-2,Loss
9,4,5,0,0,8,6,10,0,0,18,24,0,349,0,Win
5,5,10,0,0,7,5,5,0,0,20,17,0,343,3,Win
9,10,10,0,0,10,6,10,0,0,29,26,0,337,0,Loss
10,9,5,0,0,7,10,0,0,0,24,17,0,332,-1,Loss
2,3,10,0,0,10,3,10,0,0,15,23,0,326,-1,Win
2,4,10,0,0,8,10,0,0,0,16,18,0,321,-1,Loss
1,9,10,0,0,4,10,4,0,0,20,18,0,315,-2,Win
7,10,6,0,0,10,7,0,0,0,23,17,0,310,-3,Loss
5,3,10,0,0,10,10,0,0,0,18,20,0,305,-4,Loss
1,10,10,0,0,8,6,1,9,0,21,24,0,298,-7,Win
7,10,8,0,0,10,7,0,0,0,25,17,0,293,-9,Loss
1,8,10,0,0,11,10,0,0,0,19,21,0,288,-13,Loss
3,4,2,0,0,9,7,10,0,0,9,26,0,282,-11,Win
10,1,3,0,0,5,7,10,0,0,14,22,0,276,-12,Win
10,9,4,0,0,3,6,5,10,0,23,24,0,269,-10,Loss
7,9,10,0,0,10,2,10,0,0,26,22,0,263,-12,Loss
5,10,4,0,0,6,5,10,0,0,19,21,0,257,-10,Loss
11,2,6,0,0,10,7,0,0,0,19,17,0,252,-10,Win
10,8,10,0,0,6,11,0,0,0,28,17,0,247,-12,Loss
7,10,10,0,0,6,4,6,4,0,27,20,0,240,-10,Loss
2,4,10,0,0,10,2,10,0,0,16,22,0,234,-10,Win
3,3,6,0,0,8,9,0,0,0,12,17,0,229,-7,Loss
10,4,6,0,0,10,10,0,0,0,20,20,0,224,-8,Push
3,10,9,0,0,11,10,0,0,0,22,21,0,219,-10,Loss
6,1,11,0,0,10,3,10,0,0,18,23,0,213,-12,Win
2,8,8,0,0,5,10,7,0,0,18,22,0,207,-11,Win
7,1,9,0,0,6,4,10,0,0,17,20,0,410,0,Loss
5,10,1,0,0,10,10,0,0,0,16,20,0,405,-3,Loss
10,1,2,0,0,10,7,0,0,0,13,17,0,400,-5,Loss
9,8,9,0,0,10,9,0,0,0,26,19,0,395,-6,Loss
1,7,10,0,0,9,8,0,0,0,18,17,0,390,-8,Win
5,10,3,0,0,8,10,0,0,0,18,18,0,385,-8,Push
2,8,10,0,0,4,9,9,0,0,20,22,0,379,-7,Win
1,10,10,0,0,9,9,0,0,0,21,18,0,374,-10,Win
7,7,9,0,0,10,11,0,0,0,23,21,0,369,-12,Loss
10,10,10,0,0,8,8,1,0,0,30,17,0,363,-16,Loss
10,7,6,0,0,10,5,10,0,0,23,25,0,357,-17,Loss
1,10,3,0,0,10,11,0,0,0,14,21,0,352,-20,Loss
9,10,10,0,0,10,11,0,0,0,29,21,0,347,-24,Loss
6,2,3,0,0,10,4,8,0,0,11,22,0,341,-21,Win
4,4,10,0,0,10,6,10,0,0,18,26,0,335,-21,Win
2,8,7,0,0,10,2,5,0,0,17,17,0,329,-19,Push
10,10,10,0,0,3,9,10,0,0,30,22,0,323,-22,Loss
8,1,11,0,0,4,10,10,0,0,20,24,0,317,-25,Win
1,10,9,0,0,9,10,0,0,0,20,19,0,312,-28,Win
7,10,10,0,0,10,10,0,0,0,27,20,0,307,-32,Loss
10,4,10,0,0,9,10,0,0,0,24,19,0,302,-34,Loss
5,6,8,0,0,8,3,6,0,0,19,17,0,296,-30,Win
3,10,8,0,0,5,8,10,0,0,21,23,0,290,-30,Win
4,3,5,0,0,11,7,0,0,0,12,18,0,285,-28,Loss
10,9,9,0,0,3,9,2,9,0,28,23,0,278,-27,Loss
8,10,1,0,0,3,5,11,0,0,19,19,0,272,-28,Push
9,1,10,0,0,2,8,6,10,0,20,26,0,265,-29,Win
10,10,6,0,0,10,7,0,0,0,26,17,0,260,-31,Loss
7,10,10,0,0,10,4,3,0,0,27,17,0,254,-32,Loss
10,4,5,0,0,10,5,10,0,0,19,25,0,248,-32,Win
3,2,2,0,0,10,10,0,0,0,7,20,0,243,-31,Loss
10,4,1,0,0,7,8,8,0,0,15,23,0,237,-32,Win
2,5,10,0,0,5,9,4,0,0,17,18,0,231,-29,Loss
3,7,7,0,0,1,3,10,10,0,17,24,0,224,-30,Win
6,6,3,0,0,7,4,2,10,0,15,23,0,217,-26,Win
10,10,6,0,0,2,10,5,0,0,26,17,0,211,-26,Loss
5,5,10,0,0,2,1,2,10,6,20,21,0,203,-24,Loss
1,6,10,0,0,8,10,0,0,0,17,18,0,411,-2,Loss
7,4,2,0,0,11,4,4,0,0,13,19,0,405,1,Loss
2,8,10,0,0,10,10,0,0,0,20,20,0,400,-1,Push
6,6,5,0,0,10,7,0,0,0,17,17,0,395,1,Push
2,10,1,0,0,10,7,0,0,0,13,17,0,390,-1,Loss
10,3,3,0,0,9,7,10,0,0,16,26,0,384,-1,Win
10,1,6,0,0,4,3,9,5,0,17,21,0,377,1,Loss
6,4,3,0,0,6,10,6,0,0,13,22,0,371,5,Win
2,1,9,0,0,10,7,0,0,0,12,17,0,366,4,Loss
10,3,3,0,0,10,4,9,0,0,16,23,0,360,5,Win
10,10,10,0,0,5,2,10,0,0,30,17,0,354,3,Loss
1,5,11,0,0,6,9,10,0,0,17,25,0,348,2,Win
5,10,5,0,0,10,10,0,0,0,20,20,0,343,1,Push
4,4,5,0,0,3,10,9,0,0,13,22,0,337,4,Win
10,2,10,0,0,4,10,3,0,0,22,17,0,331,4,Loss
6,3,10,0,0,11,10,0,0,0,19,21,0,326,3,Loss
6,10,3,0,0,8,9,0,0,0,19,17,0,321,4,Win
10,10,9,0,0,7,10,0,0,0,29,17,0,316,1,Loss
5,11,4,0,0,8,7,3,0,0,20,18,0,310,3,Win
10,8,5,0,0,3,8,3,4,0,23,18,0,303,6,Loss
4,2,7,0,0,6,10,8,0,0,13,24,0,297,8,Win
3,10,3,0,0,2,2,2,6,10,16,22,0,289,12,Win
10,10,10,0,0,10,11,0,0,0,30,21,0,284,7,Loss
1,9,4,0,0,3,4,2,10,0,14,19,0,277,9,Loss
3,5,8,0,0,8,4,4,10,0,16,26,0,270,12,Win
1,10,6,0,0,10,10,0,0,0,17,20,0,265,9,Loss
11,3,2,0,0,4,10,10,0,0,16,24,0,259,9,Win
5,10,2,0,0,10,7,0,0,0,17,17,0,254,9,Push
6,2,9,0,0,10,10,0,0,0,17,20,0,249,9,Loss
10,10,9,0,0,10,10,0,0,0,29,20,0,244,5,Loss
8,3,5,0,0,10,4,10,0,0,16,24,0,238,6,Win
7,9,6,0,0,10,2,2,10,0,22,24,0,231,7,Loss
8,5,6,0,0,8,10,0,0,0,19,18,0,226,8,Win
9,3,1,0,0,10,2,4,2,0,13,18,0,219,10,Loss
5,10,10,0,0,9,7,6,0,0,25,22,0,213,10,Loss
10,10,10,0,0,3,8,7,0,0,30,18,0,207,8,Loss
7,9,7,0,0,8,5,1,10,0,23,24,0,409,-1,Loss
10,10,5,0,0,5,8,6,0,0,25,19,0,403,0,Loss
10,6,2,0,0,4,2,5,4,8,18,23,0,395,5,Win
5,1,10,0,0,6,10,4,0,0,16,20,0,389,5,Loss
3,5,10,0,0,8,4,7,0,0,18,19,0,383,7,Loss
3,4,3,0,0,7,10,0,0,0,10,17,0,378,9,Loss
1,6,10,0,0,3,10,1,3,0,17,17,0,371,8,Push
5,10,8,0,0,10,4,1,10,0,23,25,0,364,6,Loss
9,10,8,0,0,5,4,9,0,0,27,18,0,358,7,Loss
10,5,2,0,0,6,9,3,0,0,17,18,0,352,10,Loss
1,10,5,0,0,11,10,0,0,0,16,21,0,347,7,Loss
7,10,5,0,0,9,7,6,0,0,22,22,0,341,8,Loss
1,11,9,0,0,10,10,0,0,0,21,20,0,336,4,Win
8,10,10,0,0,7,10,0,0,0,28,17,0,331,1,Loss
5,10,10,0,0,10,5,7,0,0,25,22,0,325,0,Loss
9,4,9,0,0,2,10,6,0,0,22,18,0,319,2,Loss
10,2,10,0,0,8,10,0,0,0,22,18,0,314,0,Loss
10,5,6,0,0,8,6,7,0,0,21,21,0,308,2,Push
10,4,10,0,0,10,9,0,0,0,24,19,0,303,0,Loss
7,7,6,0,0,5,10,10,0,0,20,25,0,297,0,Win
10,6,4,0,0,6,7,7,0,0,20,20,0,291,2,Push
2,10,1,0,0,10,2,10,0,0,13,22,0,285,0,Win
7,4,10,0,0,6,9,10,0,0,21,25,0,279,0,Win
4,10,10,0,0,8,10,0,0,0,24,18,0,274,-2,Loss
4,9,10,0,0,2,3,2,3,6,23,21,0,265,4,Loss
8,8,10,0,0,9,10,0,0,0,26,19,0,260,2,Loss
4,10,10,0,0,10,9,0,0,0,24,19,0,255,0,Loss
2,10,10,0,0,8,9,0,0,0,22,17,0,250,-1,Loss
6,3,5,0,0,7,3,10,0,0,14,20,0,244,2,Loss
2,5,10,0,0,8,10,0,0,0,17,18,0,239,2,Loss
2,7,10,0,0,7,10,0,0,0,19,17,0,234,1,Win
6,10,10,0,0,8,3,2,3,1,26,17,0,226,2,Loss
1,9,3,0,0,10,10,0,0,0,13,20,0,221,0,Loss
1,3,11,0,0,10,2,4,3,0,15,19,0,214,1,Loss
10,10,2,0,0,10,10,0,0,0,22,20,0,209,-2,Loss
9,10,4,0,0,2,5,10,0,0,23,17,0,203,-1,Loss
9,8,10,0,0,4,8,10,0,0,27,22,0,410,-1,Loss
10,10,10,0,0,10,3,7,0,0,30,20,0,404,-4,Loss
9,5,9,0,0,9,10,0,0,0,23,19,0,399,-4,Loss
10,10,10,0,0,10,5,10,0,0,30,25,0,393,-8,Loss
7,1,6,0,0,10,8,0,0,0,14,18,0,388,-9,Loss
10,7,5,0,0,10,6,4,0,0,22,20,0,382,-8,Loss
1,10,10,0,0,9,10,0,0,0,21,19,0,377,-12,Win
10,10,9,0,0,9,9,0,0,0,29,18,0,372,-14,Loss
10,1,10,0,0,2,5,9,9,0,21,25,0,365,-15,Win
9,6,9,0,0,10,5,10,0,0,24,25,0,359,-15,Loss
9,7,8,0,0,2,10,1,5,0,24,18,0,352,-15,Loss
10,5,4,0,0,10,9,0,0,0,19,19,0,347,-15,Push
8,2,7,0,0,8,8,10,0,0,17,26,0,341,-15,Win
10,4,10,0,0,10,7,0,0,0,24,17,0,336,-17,Loss
10,3,10,0,0,11,2,8,0,0,23,21,0,330,-18,Loss
3,11,5,0,0,2,4,11,0,0,19,17,0,324,-16,Win
7,6,9,0,0,10,8,0,0,0,22,18,0,319,-16,Loss
10,9,6,0,0,10,10,0,0,0,25,20,0,314,-18,Loss
5,10,4,0,0,10,5,4,0,0,19,19,0,308,-16,Push
1,10,4,0,0,8,10,0,0,0,15,18,0,303,-18,Loss
10,7,8,0,0,3,11,4,0,0,25,18,0,297,-18,Loss
2,3,3,0,0,2,4,10,3,0,8,19,0,290,-13,Loss
4,4,3,0,0,10,5,7,0,0,11,22,0,284,-10,Win
6,6,5,0,0,10,10,0,0,0,17,20,0,279,-9,Loss
7,3,10,0,0,11,10,0,0,0,20,21,0,274,-11,Loss
10,10,1,0,0,4,10,9,0,0,21,23,0,268,-14,Win
6,5,4,0,0,7,10,0,0,0,15,17,0,263,-12,Loss
10,3,8,0,0,10,7,0,0,0,21,17,0,258,-13,Win
9,6,6,0,0,2,5,8,7,0,21,22,0,251,-9,Win
4,10,3,0,0,10,7,0,0,0,17,17,0,246,-9,Push
5,10,8,0,0,9,3,10,0,0,23,22,0,240,-9,Loss
3,9,8,0,0,11,10,0,0,0,20,21,0,235,-10,Loss
2,6,11,0,0,8,3,10,0,0,19,21,0,229,-9,Loss
1,3,10,0,0,10,10,0,0,0,14,20,0,224,-12,Loss
2,3,10,0,0,10,2,9,0,0,15,21,0,218,-11,Loss
10,4,5,0,0,10,6,10,0,0,19,26,0,212,-11,Win
8,7,7,0,0,11,6,0,0,0,22,17,0,207,-11,Loss
7,10,7,0,0,7,4,5,10,0,24,26,0,409,0,Loss
5,5,3,0,0,10,3,9,0,0,13,22,0,403,3,Win
3,8,10,0,0,10,3,1,1,6,21,21,0,395,2,Push
10,6,1,0,0,3,10,10,0,0,17,23,0,389,0,Win
9,10,6,0,0,8,3,5,5,0,25,21,0,382,3,Loss
4,4,10,0,0,10,9,0,0,0,18,19,0,377,3,Loss
2,7,4,0,0,6,3,2,10,0,13,21,0,370,7,Loss
6,11,2,0,0,10,6,6,0,0,19,22,0,364,9,Win
8,5,10,0,0,4,2,10,10,0,23,26,0,357,9,Loss
4,1,10,0,0,11,8,0,0,0,15,19,0,352,7,Loss
9,1,8,0,0,11,8,0,0,0,18,19,0,347,5,Loss
7,7,10,0,0,10,7,0,0,0,24,17,0,342,3,Loss
4,10,1,0,0,10,10,0,0,0,15,20,0,337,0,Loss
11,7,2,0,0,5,8,9,0,0,20,22,0,331,1,Win
10,8,7,0,0,10,9,0,0,0,25,19,0,326,-1,Loss
5,8,6,0,0,10,4,1,2,0,19,17,0,319,1,Win
8,10,10,0,0,3,10,10,0,0,28,23,0,313,-2,Loss
8,2,8,0,0,10,9,0,0,0,18,19,0,308,-2,Loss
10,8,10,0,0,10,6,8,0,0,28,24,0,302,-4,Loss
7,9,10,0,0,5,10,9,0,0,26,24,0,296,-5,Loss
2,4,6,0,0,5,10,10,0,0,12,25,0,290,-3,Win
10,9,10,0,0,3,1,10,10,0,29,24,0,283,-7,Loss
5,10,10,0,0,3,10,1,10,0,25,24,0,276,-10,Loss
5,3,9,0,0,4,7,2,9,0,17,22,0,269,-6,Win
10,5,6,0,0,9,2,3,3,0,21,17,0,262,-2,Win
6,5,10,0,0,10,10,0,0,0,21,20,0,257,-3,Win
10,10,5,0,0,7,10,0,0,0,25,17,0,252,-5,Loss
5,7,7,0,0,2,10,7,0,0,19,19,0,246,-4,Push
5,2,3,0,0,3,9,6,0,0,10,18,0,240,1,Loss
9,2,4,0,0,10,4,1,10,0,15,25,0,233,1,Win
9,1,10,0,0,5,8,8,0,0,20,21,0,227,0,Loss
5,8,10,0,0,2,10,4,7,0,23,23,0,220,1,Loss
2,2,5,0,0,1,1,10,10,0,9,22,0,213,0,Win
1,4,10,0,0,10,10,0,0,0,15,20,0,208,-3,Loss
9,4,2,0,0,4,4,3,1,3,15,22,0,199,2,Win
10,1,4,0,0,7,5,10,0,0,15,22,0,410,-1,Win
6,8,7,0,0,6,9,10,0,0,21,25,0,404,0,Win
4,10,1,0,0,10,11,0,0,0,15,21,0,399,-3,Loss
8,5,8,0,0,2,2,8,8,0,21,20,0,392,0,Win
10,4,10,0,0,9,10,0,0,0,24,19,0,387,-2,Loss
7,3,11,0,0,6,9,3,0,0,21,18,0,381,0,Win
9,10,4,0,0,6,8,2,10,0,23,26,0,374,1,Loss
10,10,10,0,0,2,10,4,1,0,30,17,0,367,-2,Loss
8,1,4,0,0,11,10,0,0,0,13,21,0,362,-4,Loss
7,5,2,0,0,8,11,0,0,0,14,19,0,357,-3,Loss
1,5,8,0,0,7,11,0,0,0,14,18,0,352,-4,Loss
1,1,10,0,0,2,10,10,0,0,12,22,0,346,-8,Win
10,2,10,0,0,4,10,10,0,0,22,24,0,340,-10,Loss
9,10,7,0,0,10,9,0,0,0,26,19,0,335,-12,Loss
10,3,10,0,0,5,3,5,10,0,23,23,0,328,-11,Loss
10,8,6,0,0,4,10,6,0,0,24,20,0,322,-10,Loss
10,10,10,0,0,8,4,3,10,0,30,25,0,315,-12,Loss
10,1,9,0,0,3,9,7,0,0,20,19,0,309,-13,Win
6,3,10,0,0,9,4,1,10,0,19,24,0,302,-13,Win
10,6,3,0,0,8,8,10,0,0,19,26,0,296,-13,Win
6,3,3,0,0,4,7,10,0,0,12,21,0,290,-10,Loss
7,9,2,0,0,10,10,0,0,0,18,20,0,285,-11,Loss
8,3,1,0,0,10,2,10,0,0,12,22,0,279,-12,Win
10,10,3,0,0,3,10,6,0,0,23,19,0,273,-12,Loss
6,10,8,0,0,5,1,10,10,0,24,26,0,266,-14,Loss
3,4,8,0,0,10,10,0,0,0,15,20,0,261,-14,Loss
5,5,5,0,0,2,5,10,0,0,15,17,0,255,-10,Loss
6,4,9,0,0,9,10,0,0,0,19,19,0,250,-9,Push
5,10,8,0,0,3,6,10,0,0,23,19,0,244,-8,Loss
10,5,10,0,0,10,2,2,10,0,25,24,0,237,-9,Loss
5,10,10,0,0,4,10,7,0,0,25,21,0,231,-10,Loss
5,10,10,0,0,6,10,10,0,0,25,26,0,225,-12,Loss
10,2,2,0,0,2,3,7,7,0,14,19,0,218,-9,Loss
8,6,3,0,0,10,4,6,0,0,17,20,0,212,-6,Loss
10,10,4,0,0,7,3,5,6,0,24,21,0,205,-4,Loss
8,1,8,0,0,5,6,10,0,0,17,21,0,410,0,Loss
10,10,9,0,0,6,10,10,0,0,29,26,0,404,-3,Loss
5,4,10,0,0,5,7,5,0,0,19,17,0,398,0,Win
10,8,1,0,0,5,1,10,10,0,19,26,0,391,-4,Win
10,9,3,0,0,7,10,0,0,0,22,17,0,386,-5,Loss
2,4,8,0,0,5,10,3,0,0,14,18,0,380,-2,Loss
7,7,10,0,0,10,10,0,0,0,24,20,0,375,-5,Loss
10,6,4,0,0,2,2,10,4,0,20,18,0,368,-2,Win
10,5,10,0,0,9,10,0,0,0,25,19,0,363,-4,Loss
5,6,8,0,0,6,11,0,0,0,19,17,0,358,-2,Win
1,8,9,0,0,10,11,0,0,0,18,21,0,353,-5,Loss
10,7,10,0,0,10,9,0,0,0,27,19,0,348,-8,Loss
7,4,5,0,0,3,4,5,10,0,16,22,0,341,-4,Win
1,10,3,0,0,11,6,0,0,0,14,17,0,336,-5,Loss
6,7,10,0,0,7,9,10,0,0,23,26,0,330,-6,Loss
5,1,7,0,0,11,8,0,0,0,13,19,0,325,-7,Loss
10,7,1,0,0,2,4,11,0,0,18,17,0,319,-8,Win
10,10,5,0,0,4,5,4,8,0,25,21,0,312,-6,Loss
10,2,3,0,0,5,1,10,3,0,15,19,0,305,-5,Loss
4,10,8,0,0,5,10,3,0,0,22,18,0,299,-4,Loss
9,10,10,0,0,2,8,3,5,0,29,18,0,292,-3,Loss
5,10,10,0,0,4,7,5,10,0,25,26,0,285,-3,Loss
4,10,2,0,0,2,2,10,2,6,16,22,0,277,1,Win
3,10,3,0,0,10,9,0,0,0,16,19,0,272,1,Loss
1,9,4,0,0,2,10,10,0,0,14,22,0,266,0,Win
6,3,10,0,0,7,8,6,0,0,19,21,0,260,2,Loss
1,9,6,0,0,10,7,0,0,0,16,17,0,255,1,Loss
6,10,3,0,0,10,7,0,0,0,19,17,0,250,1,Win
10,8,4,0,0,4,10,10,0,0,22,24,0,244,0,Loss
3,10,10,0,0,7,4,6,0,0,23,17,0,238,1,Loss
10,10,5,0,0,10,9,0,0,0,25,19,0,233,-1,Loss
3,10,1,0,0,5,10,7,0,0,14,22,0,227,-2,Win
10,10,10,0,0,5,10,7,0,0,30,22,0,221,-5,Loss
4,8,6,0,0,2,3,3,5,10,18,23,0,213,0,Win
11,5,3,0,0,6,2,11,0,0,19,19,0,207,2,Push
8,7,10,0,0,7,10,0,0,0,25,17,0,411,-2,Loss
8,4,5,0,0,6,7,10,0,0,17,23,0,405,0,Win
9,10,1,0,0,10,2,10,0,0,20,22,0,399,-3,Win
10,6,3,0,0,11,10,0,0,0,19,21,0,394,-4,Loss
8,10,1,0,0,6,10,5,0,0,19,21,0,388,-5,Loss
4,6,7,0,0,10,7,0,0,0,17,17,0,383,-4,Push
6,2,11,0,0,8,2,10,0,0,19,20,0,377,-3,Loss
10,4,1,0,0,9,2,5,8,0,15,24,0,370,-2,Win
2,5,11,0,0,6,2,2,10,0,18,20,0,363,1,Loss
10,9,6,0,0,8,3,3,7,0,25,21,0,356,3,Loss
3,10,5,0,0,10,10,0,0,0,18,20,0,351,2,Loss
8,10,10,0,0,10,9,0,0,0,28,19,0,346,-1,Loss
9,1,11,0,0,10,11,0,0,0,21,21,0,341,-5,Push
2,9,4,0,0,2,8,10,0,0,15,20,0,335,-3,Loss
10,7,8,0,0,8,9,0,0,0,25,17,0,330,-4,Loss
5,10,3,0,0,5,3,5,2,5,18,20,0,322,2,Loss
10,3,2,0,0,6,5,2,10,0,15,23,0,315,5,Win
3,9,4,0,0,7,10,0,0,0,16,17,0,310,6,Loss
6,10,8,0,0,2,7,10,0,0,24,19,0,304,6,Loss
10,10,7,0,0,10,10,0,0,0,27,20,0,299,2,Loss
10,10,2,0,0,11,2,5,0,0,22,18,0,293,2,Loss
2,11,6,0,0,10,3,10,0,0,19,23,0,287,2,Win
1,8,10,0,0,6,8,10,0,0,19,24,0,281,0,Win
10,8,8,0,0,7,11,0,0,0,26,18,0,276,-2,Loss
5,6,10,0,0,1,5,10,6,0,21,22,0,269,-1,Win
10,3,9,0,0,8,10,0,0,0,22,18,0,264,-2,Loss
10,10,4,0,0,1,3,10,8,0,24,22,0,257,-4,Loss
10,3,10,0,0,6,4,6,4,0,23,20,0,250,-1,Loss
5,10,4,0,0,4,10,9,0,0,19,23,0,244,0,Win
11,3,4,0,0,10,6,9,0,0,18,25,0,238,1,Win
10,10,7,0,0,10,10,0,0,0,27,20,0,233,-3,Loss
7,9,4,0,0,8,10,0,0,0,20,18,0,228,-3,Win
5,9,10,0,0,10,6,9,0,0,24,25,0,222,-3,Loss
10,7,6,0,0,5,3,10,0,0,23,18,0,216,-2,Loss
