playerCard1,playerCard2,playerCard3,playerCard4,playerCard5,dealerCard1,dealerCard2,dealerCard3,dealerCard4,dealerCard5,playerHandSum,dealerHandSum,cardsLeft,result
10,10,0,0,0,9,10,0,0,0,20,19,403,Win
2,5,10,0,0,6,10,10,0,0,17,26,397,Win
4,7,8,0,0,8,4,10,0,0,19,22,391,Win
9,11,0,0,0,10,6,10,0,0,20,26,386,Win
2,11,0,0,0,1,5,10,10,0,13,26,380,Win
8,11,0,0,0,10,4,2,6,0,19,22,374,Win
5,11,0,0,0,4,3,10,0,0,16,17,369,Loss
6,10,0,0,0,5,2,10,0,0,16,17,364,Loss
8,2,7,0,0,10,10,0,0,0,17,20,359,Loss
6,8,0,0,0,11,10,0,0,0,14,21,355,Loss
11,8,0,0,0,10,5,6,0,0,19,21,350,Loss
7,3,10,0,0,9,11,0,0,0,20,20,345,Push
10,9,0,0,0,5,1,10,1,0,19,17,339,Win
10,4,0,0,0,10,4,3,0,0,14,17,334,Loss
10,6,0,0,0,9,2,10,0,0,16,21,329,Loss
7,6,0,0,0,3,6,10,0,0,13,19,324,Loss
10,2,0,0,0,10,9,0,0,0,12,19,320,Loss
7,10,0,0,0,4,10,5,0,0,17,19,315,Loss
10,10,0,0,0,4,10,7,0,0,20,21,310,Loss
2,3,5,11,0,7,6,6,0,0,21,19,303,Win
6,5,6,0,0,7,10,0,0,0,17,17,298,Push
11,6,0,0,0,10,8,0,0,0,17,18,294,Loss
8,10,0,0,0,8,10,0,0,0,18,18,290,Push
10,11,0,0,0,10,10,0,0,0,21,20,286,Win
2,7,10,0,0,10,10,0,0,0,19,20,281,Loss
9,10,0,0,0,10,10,0,0,0,19,20,277,Loss
5,10,0,0,0,7,10,0,0,0,15,17,273,Loss
10,2,0,0,0,9,9,0,0,0,12,18,269,Loss
10,5,0,0,0,7,7,8,0,0,15,22,264,Win
4,2,7,0,0,10,10,0,0,0,13,20,259,Loss
8,2,2,0,0,10,2,2,10,0,12,24,252,Win
9,3,0,0,0,7,9,5,0,0,12,21,247,Loss
3,11,0,0,0,10,10,0,0,0,14,20,243,Loss
10,10,0,0,0,4,2,9,8,0,20,23,237,Win
6,11,0,0,0,7,8,10,0,0,17,25,232,Win
5,4,10,0,0,3,10,8,0,0,19,21,226,Loss
3,11,0,0,0,6,10,9,0,0,14,25,221,Win
8,4,0,0,0,10,10,0,0,0,12,20,217,Loss
10,10,0,0,0,5,2,8,6,0,20,21,211,Loss
10,6,0,0,0,2,10,10,0,0,16,22,206,Win
10,4,0,0,0,3,6,3,9,0,14,21,410,Loss
7,8,0,0,0,4,10,5,0,0,15,19,405,Loss
10,2,0,0,0,10,10,0,0,0,12,20,401,Loss
3,8,7,0,0,11,8,0,0,0,18,19,396,Loss
10,3,0,0,0,8,9,0,0,0,13,17,392,Loss
7,7,0,0,0,3,2,8,7,0,14,20,386,Loss
11,10,0,0,0,10,8,0,0,0,21,18,382,Win
4,11,0,0,0,9,10,0,0,0,15,19,378,Loss
4,10,0,0,0,4,2,2,10,0,14,18,372,Loss
10,10,0,0,0,9,11,0,0,0,20,20,368,Push
9,11,0,0,0,10,11,0,0,0,20,21,364,Loss
10,10,0,0,0,6,5,8,0,0,20,19,359,Win
6,7,0,0,0,7,10,0,0,0,13,17,355,Loss
10,10,0,0,0,5,3,6,9,0,20,23,349,Win
11,5,0,0,0,10,5,8,0,0,16,23,344,Win
10,5,0,0,0,10,9,0,0,0,15,19,340,Loss
11,10,0,0,0,1,1,10,8,0,21,20,334,Win
10,9,0,0,0,3,6,9,0,0,19,18,329,Win
11,10,0,0,0,7,10,0,0,0,21,17,325,Win
7,3,10,0,0,10,10,0,0,0,20,20,320,Push
2,8,10,0,0,10,10,0,0,0,20,20,315,Push
10,10,0,0,0,7,7,9,0,0,20,23,310,Win
5,3,10,0,0,10,10,0,0,0,18,20,305,Loss
8,2,3,0,0,5,4,2,6,0,13,17,298,Loss
10,11,0,0,0,5,10,6,0,0,21,21,293,Push
2,2,9,0,0,7,6,10,0,0,13,23,287,Win
8,4,0,0,0,6,7,2,6,0,12,21,281,Loss
5,5,4,0,0,5,9,9,0,0,14,23,275,Win
10,10,0,0,0,3,10,9,0,0,20,22,270,Win
9,11,0,0,0,6,4,10,0,0,20,20,265,Push
6,2,10,0,0,10,5,9,0,0,18,24,259,Win
8,6,0,0,0,9,10,0,0,0,14,19,255,Loss
10,3,0,0,0,1,3,1,10,4,13,19,248,Loss
6,10,0,0,0,5,6,10,0,0,16,21,243,Loss
11,6,0,0,0,6,4,7,0,0,17,17,238,Push
3,10,0,0,0,3,4,11,0,0,13,18,233,Loss
2,8,9,0,0,10,2,7,0,0,19,19,227,Push
10,10,0,0,0,10,5,10,0,0,20,25,222,Win
3,8,1,0,0,3,3,11,0,0,12,17,216,Loss
10,3,0,0,0,3,6,2,6,0,13,17,210,Loss
10,5,0,0,0,7,10,0,0,0,15,17,206,Loss
3,10,0,0,0,6,5,1,4,6,13,22,409,Win
11,10,0,0,0,11,10,0,0,0,21,21,405,Push
7,11,0,0,0,3,10,10,0,0,18,23,400,Win
5,10,0,0,0,5,9,6,0,0,15,20,395,Loss
3,2,10,0,0,10,10,0,0,0,15,20,390,Loss
3,11,0,0,0,7,5,2,10,0,14,24,384,Win
5,10,0,0,0,8,7,10,0,0,15,25,379,Win
10,9,0,0,0,9,2,5,10,0,19,26,373,Win
5,11,0,0,0,3,2,3,10,0,16,18,367,Loss
7,11,0,0,0,7,10,0,0,0,18,17,363,Win
10,5,0,0,0,2,5,6,10,0,15,23,357,Win
11,10,0,0,0,10,3,10,0,0,21,23,352,Win
4,10,0,0,0,5,10,10,0,0,14,25,347,Win
6,3,10,0,0,10,4,9,0,0,19,23,341,Win
9,2,8,0,0,8,10,0,0,0,19,18,336,Win
9,6,0,0,0,3,8,5,10,0,15,26,330,Win
10,10,0,0,0,2,10,6,0,0,20,18,325,Win
7,10,0,0,0,7,5,10,0,0,17,22,411,Win
10,6,0,0,0,10,9,0,0,0,16,19,407,Loss
10,10,0,0,0,10,10,0,0,0,20,20,403,Push
3,10,0,0,0,11,7,0,0,0,13,18,399,Loss
7,3,9,0,0,11,9,0,0,0,19,20,394,Loss
10,2,0,0,0,10,11,0,0,0,12,21,390,Loss
7,8,0,0,0,6,8,10,0,0,15,24,385,Win
11,4,0,0,0,4,10,6,0,0,15,20,380,Loss
11,2,0,0,0,10,2,10,0,0,13,22,375,Win
10,5,0,0,0,10,11,0,0,0,15,21,371,Loss
2,10,0,0,0,5,9,6,0,0,12,20,366,Loss
1,11,0,0,0,9,10,0,0,0,12,19,362,Loss
9,10,0,0,0,11,7,0,0,0,19,18,358,Win
7,3,4,0,0,8,3,5,10,0,14,26,351,Win
5,2,10,0,0,10,10,0,0,0,17,20,346,Loss
10,8,0,0,0,10,8,0,0,0,18,18,342,Push
10,7,0,0,0,10,5,10,0,0,17,25,337,Win
3,9,0,0,0,10,10,0,0,0,12,20,333,Loss
10,11,0,0,0,4,10,1,5,0,21,20,327,Win
7,10,0,0,0,9,10,0,0,0,17,19,323,Loss
10,11,0,0,0,4,3,6,10,0,21,23,317,Win
10,6,0,0,0,11,10,0,0,0,16,21,313,Loss
3,5,2,9,0,4,8,10,0,0,19,22,306,Win
2,5,3,4,0,4,9,9,0,0,14,22,299,Win
10,5,0,0,0,2,10,6,0,0,15,18,294,Loss
4,10,0,0,0,10,11,0,0,0,14,21,290,Loss
10,11,0,0,0,6,8,1,10,0,21,25,284,Win
9,4,0,0,0,10,10,0,0,0,13,20,280,Loss
2,11,0,0,0,7,11,0,0,0,13,18,276,Loss
11,3,0,0,0,10,10,0,0,0,14,20,272,Loss
7,6,0,0,0,10,10,0,0,0,13,20,268,Loss
5,7,0,0,0,4,10,6,0,0,12,20,263,Loss
7,7,0,0,0,4,10,10,0,0,14,24,258,Win
10,11,0,0,0,2,6,2,10,0,21,20,252,Win
10,10,0,0,0,4,10,10,0,0,20,24,247,Win
10,10,0,0,0,11,10,0,0,0,20,21,243,Loss
4,8,0,0,0,7,3,7,0,0,12,17,238,Loss
11,8,0,0,0,8,2,2,3,7,19,22,231,Win
10,11,0,0,0,10,7,0,0,0,21,17,227,Win
10,5,0,0,0,6,9,6,0,0,15,21,222,Loss
4,4,6,0,0,10,5,8,0,0,14,23,216,Win
9,8,0,0,0,3,10,10,0,0,17,23,211,Win
2,3,3,10,0,4,10,10,0,0,18,24,204,Win
11,2,0,0,0,2,5,10,0,0,13,17,411,Loss
8,10,0,0,0,10,10,0,0,0,18,20,407,Loss
11,2,0,0,0,8,10,0,0,0,13,18,403,Loss
10,10,0,0,0,9,8,0,0,0,20,17,399,Win
2,7,7,0,0,10,10,0,0,0,16,20,394,Loss
3,2,10,0,0,6,6,9,0,0,15,21,388,Loss
5,9,0,0,0,9,2,10,0,0,14,21,383,Loss
8,2,7,0,0,5,2,10,0,0,17,17,377,Push
3,6,10,0,0,7,9,3,0,0,19,19,371,Push
5,7,0,0,0,7,9,10,0,0,12,26,366,Win
10,10,0,0,0,7,10,0,0,0,20,17,362,Win
10,7,0,0,0,10,11,0,0,0,17,21,358,Loss
5,10,0,0,0,5,10,1,2,0,15,18,352,Loss
4,10,0,0,0,2,7,4,10,0,14,23,346,Win
9,3,0,0,0,6,3,11,0,0,12,20,341,Loss
10,10,0,0,0,5,4,10,0,0,20,19,336,Win
10,4,0,0,0,6,10,8,0,0,14,24,331,Win
6,10,0,0,0,10,4,7,0,0,16,21,326,Loss
1,11,0,0,0,3,6,8,0,0,12,17,321,Loss
8,10,0,0,0,8,10,0,0,0,18,18,317,Push
9,3,0,0,0,5,6,5,2,0,12,18,311,Loss
8,8,0,0,0,3,10,1,9,0,16,23,305,Win
3,5,3,4,0,6,5,4,10,0,15,25,297,Win
7,2,4,0,0,3,10,10,0,0,13,23,291,Win
10,11,0,0,0,2,2,10,2,10,21,26,284,Win
3,5,5,0,0,5,6,4,8,0,13,23,277,Win
10,3,0,0,0,7,5,2,9,0,13,23,271,Win
8,11,0,0,0,7,6,1,10,0,19,24,265,Win
6,5,10,0,0,4,10,9,0,0,21,23,259,Win
2,8,6,0,0,6,10,10,0,0,16,26,253,Win
3,3,10,0,0,1,5,9,7,0,16,22,246,Win
8,10,0,0,0,10,10,0,0,0,18,20,242,Loss
6,10,0,0,0,1,3,10,3,0,16,17,236,Loss
10,4,0,0,0,10,4,6,0,0,14,20,231,Loss
10,7,0,0,0,1,2,9,4,5,17,21,224,Loss
7,3,11,0,0,8,10,0,0,0,21,18,219,Win
10,10,0,0,0,3,10,1,9,0,20,23,213,Win
10,9,0,0,0,4,5,5,1,4,19,19,206,Push
7,10,0,0,0,6,10,8,0,0,17,24,411,Win
9,10,0,0,0,9,8,0,0,0,19,17,407,Win
5,9,0,0,0,11,5,3,0,0,14,19,402,Loss
10,3,0,0,0,10,9,0,0,0,13,19,398,Loss
10,10,0,0,0,2,11,7,0,0,20,20,393,Push
3,10,0,0,0,6,3,10,0,0,13,19,388,Loss
8,7,0,0,0,10,5,4,0,0,15,19,383,Loss
3,4,8,0,0,4,10,10,0,0,15,24,377,Win
3,4,11,0,0,2,10,9,0,0,18,21,371,Loss
2,6,10,0,0,8,6,8,0,0,18,22,365,Win
7,3,2,0,0,3,2,10,10,0,12,25,358,Win
6,6,0,0,0,10,3,1,9,0,12,23,352,Win
10,10,0,0,0,5,10,2,0,0,20,17,347,Win
10,10,0,0,0,4,4,4,9,0,20,21,341,Loss
6,10,0,0,0,5,10,9,0,0,16,24,336,Win
7,11,0,0,0,2,10,1,9,0,18,22,330,Win
5,10,0,0,0,10,10,0,0,0,15,20,326,Loss
10,10,0,0,0,5,10,2,0,0,20,17,321,Win
10,4,0,0,0,10,10,0,0,0,14,20,317,Loss
11,2,0,0,0,10,3,10,0,0,13,23,411,Win
10,6,0,0,0,3,10,1,8,0,16,22,405,Win
10,6,0,0,0,8,6,3,0,0,16,17,400,Loss
6,2,11,0,0,6,7,10,0,0,19,23,394,Win
9,10,0,0,0,4,10,10,0,0,19,24,389,Win
5,3,4,0,0,9,10,0,0,0,12,19,384,Loss
3,10,0,0,0,9,3,10,0,0,13,22,379,Win
8,10,0,0,0,11,8,0,0,0,18,19,375,Loss
10,7,0,0,0,10,10,0,0,0,17,20,371,Loss
6,2,8,0,0,10,10,0,0,0,16,20,366,Loss
6,7,0,0,0,6,8,2,10,0,13,26,360,Win
10,10,0,0,0,4,10,3,0,0,20,17,355,Win
1,11,0,0,0,9,6,10,0,0,12,25,350,Win
9,2,4,0,0,1,11,9,0,0,15,21,344,Loss
7,10,0,0,0,10,7,0,0,0,17,17,340,Push
11,7,0,0,0,10,11,0,0,0,18,21,336,Loss
11,10,0,0,0,8,10,0,0,0,21,18,332,Win
10,5,0,0,0,10,2,10,0,0,15,22,327,Win
2,4,10,0,0,7,10,0,0,0,16,17,322,Loss
3,5,6,0,0,10,10,0,0,0,14,20,317,Loss
9,11,0,0,0,10,2,10,0,0,20,22,312,Win
10,10,0,0,0,5,6,10,0,0,20,21,307,Loss
3,9,0,0,0,9,10,0,0,0,12,19,303,Loss
10,8,0,0,0,8,10,0,0,0,18,18,299,Push
10,10,0,0,0,10,11,0,0,0,20,21,295,Loss
8,9,0,0,0,5,3,7,5,0,17,20,289,Loss
6,2,4,0,0,10,2,3,9,0,12,24,282,Win
5,5,5,0,0,9,2,10,0,0,15,21,276,Loss
9,4,0,0,0,9,7,10,0,0,13,26,271,Win
10,10,0,0,0,10,4,1,10,0,20,25,265,Win
8,10,0,0,0,10,7,0,0,0,18,17,261,Win
2,2,10,0,0,6,10,2,0,0,14,18,255,Loss
4,9,0,0,0,7,10,0,0,0,13,17,251,Loss
6,10,0,0,0,6,3,3,3,10,16,25,244,Win
11,4,0,0,0,10,7,0,0,0,15,17,240,Loss
2,4,3,9,0,10,5,3,0,0,18,18,233,Push
6,4,11,0,0,10,10,0,0,0,21,20,228,Win
8,9,0,0,0,10,5,3,0,0,17,18,223,Loss
8,10,0,0,0,10,9,0,0,0,18,19,219,Loss
8,8,0,0,0,1,1,2,9,6,16,19,212,Loss
2,11,0,0,0,8,7,8,0,0,13,23,207,Win
2,7,4,0,0,2,10,10,0,0,13,22,410,Win
10,11,0,0,0,10,6,5,0,0,21,21,405,Push
10,10,0,0,0,10,10,0,0,0,20,20,401,Push
4,10,0,0,0,10,10,0,0,0,14,20,397,Loss
9,6,0,0,0,10,10,0,0,0,15,20,393,Loss
11,10,0,0,0,4,8,6,0,0,21,18,388,Win
3,7,11,0,0,10,3,10,0,0,21,23,382,Win
9,3,0,0,0,4,3,10,0,0,12,17,377,Loss
10,11,0,0,0,4,3,10,0,0,21,17,372,Win
3,6,4,0,0,3,4,10,0,0,13,17,366,Loss
8,9,0,0,0,5,7,2,3,0,17,17,360,Push
11,10,0,0,0,2,10,10,0,0,21,22,355,Win
10,4,0,0,0,4,5,10,0,0,14,19,350,Loss
6,3,6,0,0,9,9,0,0,0,15,18,345,Loss
10,10,0,0,0,10,3,7,0,0,20,20,340,Push
5,10,0,0,0,8,3,10,0,0,15,21,335,Loss
7,10,0,0,0,7,10,0,0,0,17,17,331,Push
11,10,0,0,0,9,7,10,0,0,21,26,326,Win
10,10,0,0,0,7,10,0,0,0,20,17,322,Win
6,3,7,0,0,10,10,0,0,0,16,20,317,Loss
5,9,0,0,0,5,2,5,10,0,14,22,311,Win
10,2,0,0,0,10,5,5,0,0,12,20,306,Loss
6,7,0,0,0,8,10,0,0,0,13,18,302,Loss
9,10,0,0,0,6,5,4,10,0,19,25,296,Win
2,10,0,0,0,10,4,5,0,0,12,19,291,Loss
11,3,0,0,0,8,2,10,0,0,14,20,286,Loss
7,9,0,0,0,7,2,9,0,0,16,18,281,Loss
11,4,0,0,0,10,9,0,0,0,15,19,277,Loss
8,8,0,0,0,6,10,6,0,0,16,22,272,Win
3,9,0,0,0,10,11,0,0,0,12,21,268,Loss
9,8,0,0,0,10,3,6,0,0,17,19,263,Loss
2,10,0,0,0,10,5,3,0,0,12,18,258,Loss
10,2,0,0,0,10,10,0,0,0,12,20,254,Loss
10,9,0,0,0,2,10,7,0,0,19,19,249,Push
8,3,10,0,0,2,4,2,5,2,21,21,240,Push
9,5,0,0,0,6,5,1,10,0,14,22,234,Win
10,9,0,0,0,8,10,0,0,0,19,18,230,Win
11,10,0,0,0,9,4,7,0,0,21,20,225,Win
10,8,0,0,0,10,7,0,0,0,18,17,221,Win
8,2,10,0,0,6,10,6,0,0,20,22,215,Win
9,2,6,0,0,2,10,1,9,0,17,22,208,Win
10,5,0,0,0,7,9,10,0,0,15,26,203,Win
10,3,0,0,0,7,7,7,0,0,13,21,411,Loss
10,8,0,0,0,8,11,0,0,0,18,19,407,Loss
10,4,0,0,0,5,10,1,10,0,14,26,401,Win
8,9,0,0,0,10,7,0,0,0,17,17,397,Push
3,10,0,0,0,6,7,2,10,0,13,25,391,Win
10,9,0,0,0,10,7,0,0,0,19,17,387,Win
2,4,4,11,0,5,10,10,0,0,21,25,380,Win
9,9,0,0,0,10,10,0,0,0,18,20,376,Loss
7,7,0,0,0,5,7,9,0,0,14,21,371,Loss
7,4,6,0,0,6,9,6,0,0,17,21,365,Loss
11,10,0,0,0,10,3,10,0,0,21,23,360,Win
8,3,4,0,0,5,10,10,0,0,15,25,354,Win
5,3,4,0,0,10,6,6,0,0,12,22,348,Win
7,2,5,0,0,3,5,11,0,0,14,19,342,Loss
2,5,7,0,0,4,10,2,1,0,14,17,335,Loss
8,10,0,0,0,10,8,0,0,0,18,18,331,Push
11,10,0,0,0,10,6,10,0,0,21,26,326,Win
3,9,0,0,0,9,8,0,0,0,12,17,412,Loss
7,5,0,0,0,2,3,6,6,0,12,17,406,Loss
5,9,0,0,0,8,10,0,0,0,14,18,402,Loss
6,4,10,0,0,10,10,0,0,0,20,20,397,Push
10,11,0,0,0,10,6,4,0,0,21,20,392,Win
10,8,0,0,0,5,6,9,0,0,18,20,387,Loss
10,3,0,0,0,9,10,0,0,0,13,19,383,Loss
8,10,0,0,0,6,10,2,0,0,18,18,378,Push
10,7,0,0,0,10,10,0,0,0,17,20,374,Loss
5,10,0,0,0,10,10,0,0,0,15,20,370,Loss
6,11,0,0,0,8,10,0,0,0,17,18,366,Loss
10,9,0,0,0,6,10,3,0,0,19,19,361,Push
8,7,0,0,0,7,2,4,10,0,15,23,355,Win
10,3,0,0,0,2,9,1,2,4,13,18,348,Loss
2,8,6,0,0,4,9,10,0,0,16,23,342,Win
3,8,10,0,0,10,6,10,0,0,21,26,336,Win
7,11,0,0,0,9,7,4,0,0,18,20,331,Loss
2,8,9,0,0,8,4,4,10,0,19,26,324,Win
5,10,0,0,0,10,5,10,0,0,15,25,319,Win
10,9,0,0,0,5,10,2,0,0,19,17,314,Win
2,2,10,0,0,10,10,0,0,0,14,20,309,Loss
10,5,0,0,0,8,8,4,0,0,15,20,304,Loss
4,7,8,0,0,10,10,0,0,0,19,20,299,Loss
4,11,0,0,0,5,9,8,0,0,15,22,294,Win
10,10,0,0,0,8,5,10,0,0,20,23,289,Win
11,10,0,0,0,8,7,7,0,0,21,22,284,Win
2,6,4,0,0,5,10,1,7,0,12,23,277,Win
11,2,0,0,0,5,9,10,0,0,13,24,272,Win
8,5,0,0,0,7,10,0,0,0,13,17,268,Loss
10,11,0,0,0,3,2,10,2,0,21,17,262,Win
7,10,0,0,0,8,10,0,0,0,17,18,258,Loss
10,4,0,0,0,7,10,0,0,0,14,17,254,Loss
3,7,11,0,0,6,11,0,0,0,21,17,249,Win
5,10,0,0,0,2,8,10,0,0,15,20,244,Loss
3,6,10,0,0,1,2,3,7,4,19,17,236,Win
5,11,0,0,0,10,8,0,0,0,16,18,232,Loss
3,10,0,0,0,7,8,10,0,0,13,25,227,Win
6,9,0,0,0,9,6,10,0,0,15,25,222,Win
2,10,0,0,0,5,5,3,3,8,12,24,215,Win
6,10,0,0,0,3,11,7,0,0,16,21,210,Loss
10,10,0,0,0,8,2,11,0,0,20,21,205,Loss
7,3,2,0,0,10,7,0,0,0,12,17,411,Loss
10,5,0,0,0,9,10,0,0,0,15,19,407,Loss
10,2,0,0,0,11,7,0,0,0,12,18,403,Loss
2,10,0,0,0,10,6,10,0,0,12,26,398,Win
10,11,0,0,0,1,3,8,10,0,21,22,392,Win
10,3,0,0,0,4,8,6,0,0,13,18,387,Loss
10,5,0,0,0,7,10,0,0,0,15,17,383,Loss
5,2,7,0,0,5,7,5,0,0,14,17,377,Loss
10,9,0,0,0,9,4,10,0,0,19,23,372,Win
3,8,2,0,0,10,10,0,0,0,13,20,367,Loss
7,4,4,0,0,2,7,3,1,1,15,25,357,Win
10,11,0,0,0,10,9,0,0,0,21,19,353,Win
10,3,0,0,0,1,3,10,3,0,13,17,347,Loss
10,11,0,0,0,10,10,0,0,0,21,20,343,Win
10,10,0,0,0,5,8,10,0,0,20,23,338,Win
2,2,10,0,0,9,10,0,0,0,14,19,333,Loss
11,7,0,0,0,10,4,6,0,0,18,20,328,Loss
10,10,0,0,0,7,10,0,0,0,20,17,324,Win
9,3,0,0,0,6,3,3,6,0,12,18,318,Loss
2,10,0,0,0,10,10,0,0,0,12,20,314,Loss
6,10,0,0,0,10,5,10,0,0,16,25,309,Win
9,5,0,0,0,10,5,10,0,0,14,25,304,Win
6,10,0,0,0,10,8,0,0,0,16,18,300,Loss
9,6,0,0,0,11,10,0,0,0,15,21,296,Loss
10,7,0,0,0,2,1,3,6,5,17,17,289,Push
6,9,0,0,0,3,10,10,0,0,15,23,284,Win
10,10,0,0,0,10,4,5,0,0,20,19,279,Win
10,4,0,0,0,10,4,5,0,0,14,19,274,Loss
10,4,0,0,0,9,2,6,0,0,14,17,269,Loss
6,10,0,0,0,10,10,0,0,0,16,20,265,Loss
6,4,8,0,0,5,5,10,0,0,18,20,259,Loss
9,10,0,0,0,5,7,10,0,0,19,22,254,Win
10,6,0,0,0,11,10,0,0,0,16,21,250,Loss
10,11,0,0,0,2,2,10,3,0,21,17,244,Win
9,10,0,0,0,7,4,2,10,0,19,23,238,Win
10,6,0,0,0,4,5,5,5,0,16,19,232,Loss
6,8,0,0,0,10,8,0,0,0,14,18,228,Loss
10,7,0,0,0,7,10,0,0,0,17,17,224,Push
8,7,0,0,0,2,6,3,10,0,15,21,218,Loss
10,10,0,0,0,5,8,2,6,0,20,21,212,Loss
2,10,0,0,0,8,4,5,0,0,12,17,207,Loss
7,7,0,0,0,10,10,0,0,0,14,20,412,Loss
10,4,0,0,0,11,8,0,0,0,14,19,408,Loss
7,10,0,0,0,10,9,0,0,0,17,19,404,Loss
11,10,0,0,0,5,10,3,0,0,21,18,399,Win
10,8,0,0,0,10,5,1,7,0,18,23,393,Win
10,7,0,0,0,2,10,10,0,0,17,22,388,Win
8,9,0,0,0,11,7,0,0,0,17,18,384,Loss
6,2,10,0,0,10,4,6,0,0,18,20,378,Loss
10,10,0,0,0,6,2,3,1,2,20,20,370,Push
4,10,0,0,0,2,8,10,0,0,14,20,365,Loss
6,6,0,0,0,9,10,0,0,0,12,19,361,Loss
8,3,10,0,0,5,6,3,10,0,21,24,354,Win
7,10,0,0,0,11,9,0,0,0,17,20,350,Loss
8,2,8,0,0,2,8,3,8,0,18,21,343,Loss
8,7,0,0,0,10,10,0,0,0,15,20,339,Loss
1,11,0,0,0,8,7,3,0,0,12,18,334,Loss
8,5,0,0,0,6,10,1,0,0,13,17,329,Loss
4,10,0,0,0,2,3,1,10,10,14,26,322,Win
10,10,0,0,0,10,2,6,0,0,20,18,411,Win
5,3,2,4,0,8,4,10,0,0,14,22,404,Win
9,11,0,0,0,6,5,10,0,0,20,21,399,Loss
6,7,0,0,0,3,10,7,0,0,13,20,394,Loss
10,10,0,0,0,10,11,0,0,0,20,21,390,Loss
2,3,5,5,0,4,2,3,7,10,15,26,381,Win
10,6,0,0,0,9,5,4,0,0,16,18,376,Loss
3,6,10,0,0,3,7,8,0,0,19,18,370,Win
9,10,0,0,0,6,10,10,0,0,19,26,365,Win
10,5,0,0,0,6,10,1,0,0,15,17,360,Loss
6,9,0,0,0,10,9,0,0,0,15,19,356,Loss
9,8,0,0,0,7,2,5,5,0,17,19,350,Loss
8,10,0,0,0,10,2,10,0,0,18,22,345,Win
11,9,0,0,0,9,10,0,0,0,20,19,341,Win
10,7,0,0,0,8,10,0,0,0,17,18,337,Loss
10,10,0,0,0,8,3,10,0,0,20,21,332,Loss
10,7,0,0,0,1,3,10,6,0,17,20,326,Loss
3,4,10,0,0,4,6,10,0,0,17,20,320,Loss
3,10,0,0,0,9,8,0,0,0,13,17,316,Loss
10,6,0,0,0,10,2,5,0,0,16,17,311,Loss
8,7,0,0,0,10,10,0,0,0,15,20,307,Loss
6,3,8,0,0,11,10,0,0,0,17,21,302,Loss
10,4,0,0,0,6,8,1,10,0,14,25,296,Win
7,2,10,0,0,2,3,4,11,0,19,20,289,Loss
8,10,0,0,0,9,2,10,0,0,18,21,284,Loss
8,7,0,0,0,6,10,8,0,0,15,24,279,Win
11,3,0,0,0,10,3,9,0,0,14,22,274,Win
8,2,6,0,0,10,10,0,0,0,16,20,269,Loss
10,6,0,0,0,10,11,0,0,0,16,21,265,Loss
4,10,0,0,0,2,10,2,10,0,14,24,259,Win
10,4,0,0,0,9,4,10,0,0,14,23,254,Win
9,9,0,0,0,2,10,3,6,0,18,21,248,Loss
4,7,2,0,0,4,6,11,0,0,13,21,242,Loss
5,10,0,0,0,10,10,0,0,0,15,20,238,Loss
2,10,0,0,0,10,5,2,0,0,12,17,233,Loss
2,8,10,0,0,10,5,10,0,0,20,25,227,Win
8,2,7,0,0,10,10,0,0,0,17,20,222,Loss
8,9,0,0,0,10,4,10,0,0,17,24,217,Win
6,8,0,0,0,11,5,2,0,0,14,18,212,Loss
10,7,0,0,0,8,4,6,0,0,17,18,207,Loss
8,3,3,0,0,5,10,4,0,0,14,19,410,Loss
10,8,0,0,0,11,9,0,0,0,18,20,406,Loss
11,9,0,0,0,7,10,0,0,0,20,17,402,Win
10,10,0,0,0,4,8,10,0,0,20,22,397,Win
10,11,0,0,0,5,5,10,0,0,21,20,392,Win
2,10,0,0,0,9,4,5,0,0,12,18,387,Loss
7,5,0,0,0,6,10,10,0,0,12,26,382,Win
10,10,0,0,0,3,10,7,0,0,20,20,377,Push
5,11,0,0,0,10,5,5,0,0,16,20,372,Loss
3,8,2,0,0,3,10,2,8,0,13,23,365,Win
10,2,0,0,0,10,2,7,0,0,12,19,360,Loss
10,10,0,0,0,10,6,3,0,0,20,19,355,Win
10,10,0,0,0,10,11,0,0,0,20,21,351,Loss
5,7,0,0,0,6,7,5,0,0,12,18,346,Loss
10,10,0,0,0,3,11,7,0,0,20,21,341,Loss
5,7,0,0,0,5,6,10,0,0,12,21,336,Loss
10,5,0,0,0,3,10,6,0,0,15,19,331,Loss
2,10,0,0,0,4,10,8,0,0,12,22,326,Win
6,11,0,0,0,9,10,0,0,0,17,19,322,Loss
5,5,10,0,0,5,9,7,0,0,20,21,316,Loss
2,10,0,0,0,7,7,3,0,0,12,17,311,Loss
10,11,0,0,0,10,4,10,0,0,21,24,306,Win
2,3,2,10,0,10,8,0,0,0,17,18,300,Loss
10,4,0,0,0,2,9,1,1,8,14,21,293,Loss
8,3,4,0,0,6,10,5,0,0,15,21,287,Loss
8,10,0,0,0,6,8,10,0,0,18,24,282,Win
9,7,0,0,0,10,2,10,0,0,16,22,277,Win
1,11,0,0,0,10,10,0,0,0,12,20,273,Loss
2,11,0,0,0,10,8,0,0,0,13,18,269,Loss
10,7,0,0,0,10,10,0,0,0,17,20,265,Loss
10,7,0,0,0,2,10,8,0,0,17,20,260,Loss
7,10,0,0,0,8,5,1,8,0,17,22,254,Win
2,9,9,0,0,8,8,1,0,0,20,17,248,Win
